cell,x_cm,g1,g2,g3,g4,g5,g6,g7
112,11.625384524233507,0.15230106244990169,0.43779000049069045,0.16581916030687102,0.43254420647080176E-1,0.17940476983991625E-1,0.55411665811615132E-2,0.25097061370510832E-2
113,11.729054588856808,0.15264541222681954,0.43890757426409105,0.16574109111370225,0.42946365978551365E-1,0.17763285213104357E-1,0.52176207166887692E-2,0.23507380364550970E-2
114,11.832724653480110,0.15295763575541441,0.43988430317191196,0.16575476762090466,0.42746192362864005E-1,0.17644588641813924E-1,0.49933614057416850E-2,0.22404080754291856E-2
115,11.936394718103411,0.15323905923796677,0.44072169776326281,0.16586017432669042,0.42653359074255527E-1,0.17583996094682090E-1,0.48639629163434155E-2,0.21764256366801496E-2
116,12.040064782726713,0.15349044961710734,0.44142056467379959,0.16605735587716100,0.42667610572827586E-1,0.17581307638008872E-1,0.48268697009833444E-2,0.21574620996573863E-2
117,12.143734847350014,0.15371202858900473,0.44198102408386952,0.16634641709439726,0.42788975813129605E-1,0.17636513998145566E-1,0.48813456947972306E-2,0.21831232013431860E-2
118,12.247404911973316,0.15390347663340678,0.44240251473066777,0.16672752304497462,0.43017768317306644E-1,0.17749796554852686E-1,0.50284597031482374E-2,0.22539408259671786E-2
119,12.351074976596617,0.15406392714222922,0.44268378657660457,0.16720089914893763,0.43354587013006235E-1,0.17921527910238773E-1,0.52711065885796583E-2,0.23713840523991781E-2
120,12.454745041219919,0.15419195053110227,0.44282288098942318,0.16776683132932099,0.43800317838298471E-1,0.18152273034386955E-1,0.56140646777492944E-2,0.25378896890621873E-2
121,12.559517977822143,0.15428030030627174,0.44281636765442861,0.16849303805334734,0.44351830664495523E-1,0.18509395082848497E-1,0.61520682490564145E-2,0.29577167027513285E-2
122,12.665393786403293,0.15445818896638097,0.44336957843633773,0.16896205918273177,0.44580125211066510E-1,0.18676963039915128E-1,0.63677353784197645E-2,0.31719434359163360E-2
123,12.771269594984439,0.15473095349184338,0.44448396727246831,0.16910737517355529,0.44489643641895123E-1,0.18588220292063699E-1,0.61726535816696909E-2,0.29714972280652091E-2
124,12.876042531586664,0.15512189360318365,0.44599201817552542,0.16894214386254558,0.44075621941577776E-1,0.18297081595244298E-1,0.56508496947586546E-2,0.25600557533356160E-2
125,12.979712596209966,0.15550124334846979,0.44718515501482370,0.16888579322910865,0.43769141574609420E-1,0.18120497442404172E-1,0.53221358302062045E-2,0.23983881806270055E-2
126,13.083382660833268,0.15584781222623195,0.44823474739527158,0.16892293031685152,0.43572610481669202E-1,0.18003588413671959E-1,0.50946968454058167E-2,0.22863451285758387E-2
