cell,x_cm,g1,g2,g3,g4,g5,g6,g7
185,25.664012780524281,0.19244841291734369,0.67711036431593274,0.23890725788150052,0.59857936835531277E-1,0.62006199666851634E-1,0.29493750699684965E-1,0.86958854422111553E-2
186,25.797302863611378,0.19281277094126331,0.67898081582973568,0.23947067535724811,0.60067903843603047E-1,0.62107774172701601E-1,0.29059444350454003E-1,0.88708652725924299E-2
187,25.930592946698482,0.19385721097115188,0.68140125616584757,0.23933448802455914,0.60383939545023517E-1,0.62571446690449520E-1,0.28954670078305374E-1,0.89123948985720732E-2
188,26.063883029785579,0.19500174709657203,0.67892402895846515,0.24028513175891592,0.61262707327400523E-1,0.62870428616082719E-1,0.30343613106731320E-1,0.94667571464448243E-2
189,26.197173112872683,0.19388941829214845,0.67686304804145891,0.24327459274232149,0.62547915182006461E-1,0.65280213421861064E-1,0.32560888748211003E-1,0.11541070645041002E-1
190,26.343225010852095,0.18949698158460704,0.66440186746563290,0.24642750012147904,0.66971532843625489E-1,0.67302959743057569E-1,0.36856935016023752E-1,0.15916907788664534E-1
191,26.502038723723814,0.18899625418313667,0.66850922141281832,0.24720475358203095,0.67385055417826772E-1,0.66719439983647114E-1,0.36806523610331925E-1,0.15936149259345597E-1
192,26.648090621703226,0.19392285306967402,0.68381306508017425,0.24435548188488052,0.63505937381129862E-1,0.64322504840372163E-1,0.32801598844853432E-1,0.12214297317259976E-1
193,26.781380704790330,0.19776693885183208,0.69348195886003572,0.24391787682275770,0.62322593702548411E-1,0.63572272524191023E-1,0.30481765570471029E-1,0.10140141012537388E-1
194,26.914670787877427,0.19836012109421478,0.69361068715591279,0.24142932205003750,0.61019104900069426E-1,0.62309391474795243E-1,0.29929472831546306E-1,0.90163148048279362E-2
195,27.047960870964530,0.19973521456564089,0.69428307545061740,0.24235977168457276,0.61710376481135712E-1,0.62163926908760964E-1,0.29985625488225521E-1,0.87144625781386577E-2
196,27.181250954051627,0.19849546188355394,0.69757889353447311,0.24313899922902274,0.62413071432045532E-1,0.64775318023719955E-1,0.29864552931907273E-1,0.94812499808060585E-2
197,27.314541037138731,0.19885565640252728,0.69690480162550439,0.24604149247191456,0.63051853996699478E-1,0.65398659941442852E-1,0.30295853487783655E-1,0.99401405046410408E-2
198,27.447831120225828,0.19785220716816140,0.69133451904907739,0.24979835497386563,0.64513821575403210E-1,0.67384596682363462E-1,0.32667598289994965E-1,0.11740276450422912E-1
199,27.593883018205240,0.19391398279510214,0.67925848068369987,0.25442539406795367,0.69505757631982842E-1,0.69738277656289371E-1,0.36983273712293055E-1,0.16233055036537904E-1
200,27.752696731076966,0.19422067325474140,0.68678003347355387,0.25579150643222698,0.69078681220355029E-1,0.69282081245475524E-1,0.37626361750925763E-1,0.16354998100251678E-1
